Recording_ID,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
318164,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.699,-5.2733,30,call,,,field recording,//xeno-canto.org/318164,https://xeno-canto.org/318164/download,XC318164-T66.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318164-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318164-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318164-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC318164-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318164-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318164-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC318164-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,D,04:17,00:13,17/05/2016,24/05/2016,"['Larus fuscus', 'Haematopus ostralegus']",Manx shearwater call ... not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
338663,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6997,-5.2744,30,call,,,field recording,//xeno-canto.org/338663,https://xeno-canto.org/338663/download,XC338663-T32.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338663-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338663-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338663-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338663-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC338663-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC338663-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC338663-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,01:51,07:04,22/05/2016,19/10/2016,['Troglodytes troglodytes'],Manx shearwater call ... not filtered ... parabolic ... bird calling in burrow ... background noise ...,no,no,no,,,no,,,48000
338662,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Marloes and St. Brides, Pembrokeshire, Wales",51.6997,-5.2744,30,call,,,field recording,//xeno-canto.org/338662,https://xeno-canto.org/338662/download,XC338662-T30.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338662-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC338662-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC338662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC338662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC338662-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:32,06:58,22/05/2016,19/10/2016,[],Manx shearwater call ... not filtered ... parabolic ... bird calling in burrow ... background noise ...,no,no,no,,,no,,,48000
328267,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, song, wing beats",,,field recording,//xeno-canto.org/328267,https://xeno-canto.org/328267/download,XC328267-T89.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328267-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328267-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328267-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328267-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328267-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328267-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328267-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:55,23:50,22/05/2016,24/07/2016,[],Manx shearwater song/ call ..? not filtered ... parabolic ... background noise ... bird calling from burrow ...,no,no,no,,,no,,,48000
328263,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, song",,,field recording,//xeno-canto.org/328263,https://xeno-canto.org/328263/download,XC328263-T84.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328263-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328263-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328263-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328263-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328263-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328263-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328263-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:17,23:41,22/05/2016,24/07/2016,[],Manx shearwater song/ call ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
328262,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, song",,,field recording,//xeno-canto.org/328262,https://xeno-canto.org/328262/download,XC328262-T83.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328262-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328262-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328262-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328262-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328262-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328262-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328262-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:43,23:35,22/05/2016,24/07/2016,[],Manx shearwater song/ call ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
328259,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,song,,,field recording,//xeno-canto.org/328259,https://xeno-canto.org/328259/download,XC328259-T75.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328259-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328259-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328259-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328259-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328259-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328259-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328259-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:11,23:27,22/05/2016,24/07/2016,[],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ... ,no,no,no,,,no,,,48000
328258,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,song,,,field recording,//xeno-canto.org/328258,https://xeno-canto.org/328258/download,XC328258-T73.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328258-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328258-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328258-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328258-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328258-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328258-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328258-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:54,23:24,22/05/2016,24/07/2016,['Haematopus ostralegus'],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ... break after 10 secs ...,no,no,no,,,no,,,48000
328257,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,song,,,field recording,//xeno-canto.org/328257,https://xeno-canto.org/328257/download,XC328257-T69.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328257-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328257-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328257-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328257-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328257-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328257-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328257-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:10,23:13,22/05/2016,24/07/2016,[],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
328256,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,song,,,field recording,//xeno-canto.org/328256,https://xeno-canto.org/328256/download,XC328256-T68.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328256-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328256-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328256-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328256-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328256-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328256-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328256-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:16,23:07,22/05/2016,24/07/2016,['Haematopus ostralegus'],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
328255,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, song",,,field recording,//xeno-canto.org/328255,https://xeno-canto.org/328255/download,XC328255-T63.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328255-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328255-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328255-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328255-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328255-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328255-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328255-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:18,22:56,22/05/2016,24/07/2016,['Haematopus ostralegus'],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
328253,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,song,,,field recording,//xeno-canto.org/328253,https://xeno-canto.org/328253/download,XC328253-T58.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328253-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328253-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328253-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328253-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328253-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328253-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328253-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:11,22:42,22/05/2016,24/07/2016,[],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ... call from burrow ...,no,no,no,,,no,,,48000
328251,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,song,,,field recording,//xeno-canto.org/328251,https://xeno-canto.org/328251/download,XC328251-T51.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328251-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328251-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328251-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC328251-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328251-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328251-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC328251-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:17,22:28,22/05/2016,24/07/2016,[],Manx shearwater song/call ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
326929,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326929,https://xeno-canto.org/326929/download,XC326929-T33.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326929-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326929-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326929-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326929-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326929-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326929-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326929-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:19,00:31,22/05/2016,13/07/2016,['Haematopus ostralegus'],Manx shearwater wing beats ...  not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
326925,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326925,https://xeno-canto.org/326925/download,XC326925-T29.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326925-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326925-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326925-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326925-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326925-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326925-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326925-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:09,00:23,22/05/2016,13/07/2016,[],Manx shearwater wing beats ... not filtered ... parabolic ... background noise ... bird used recorder as take off ledge ...,no,no,no,,,no,,,48000
326918,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, song",,,field recording,//xeno-canto.org/326918,https://xeno-canto.org/326918/download,XC326918-T25.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326918-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326918-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326918-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326918-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326918-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326918-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326918-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:07,00:14,22/05/2016,13/07/2016,[],Manx shearwater call ... song ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
326917,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,"call, song",,,field recording,//xeno-canto.org/326917,https://xeno-canto.org/326917/download,XC326917-T23.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326917-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326917-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326917-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326917-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326917-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326917-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326917-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:12,00:12,22/05/2016,13/07/2016,[],Manx shearwater call ... song ..? not filtered ... parabolic ... background noise ...,no,no,no,,,no,,,48000
326910,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326910,https://xeno-canto.org/326910/download,XC326910-T11.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326910-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326910-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326910-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326910-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326910-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326910-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326910-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:11,23:38,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
326909,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326909,https://xeno-canto.org/326909/download,XC326909-T10.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326909-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326909-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326909-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326909-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326909-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326909-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326909-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:07,23:37,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
326908,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326908,https://xeno-canto.org/326908/download,XC326908-T09.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326908-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326908-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326908-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326908-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326908-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326908-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326908-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:09,23:36,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
326907,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326907,https://xeno-canto.org/326907/download,XC326907-T08.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326907-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326907-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326907-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326907-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326907-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326907-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326907-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:08,23:36,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
326906,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326906,https://xeno-canto.org/326906/download,XC326906-T05.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326906-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326906-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326906-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326906-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326906-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326906-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326906-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:36,23:31,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
326905,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326905,https://xeno-canto.org/326905/download,XC326905-T03.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326905-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326905-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326905-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326905-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326905-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326905-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326905-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:11,23:28,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
326904,Puffinus,puffinus,puffinus,birds,Manx Shearwater,david m,United Kingdom,"Skokholm Island, Pembrokeshire, Wales",51.6992,-5.2738,30,wing beats,,,field recording,//xeno-canto.org/326904,https://xeno-canto.org/326904/download,XC326904-T02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326904-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326904-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326904-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC326904-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326904-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326904-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC326904-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,E,00:12,23:27,21/05/2016,13/07/2016,[],Manx shearwater ... not filtered ... parabolic ... birds winging  in ...,yes,yes,no,,,no,,,48000
